,PIN,Property Class,Neighborhood Code,Town Code,Type of Residence,Building Square Feet,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Census Tract,Property Address,Age,Neighborhood Code
4574,28362060190000,203,330,13,1.0,1349.0,36360.0,79540.0,-87.6766156418228,41.5694060594393,825503.0,2440  HAWTHORNE RD,66,330
4575,28362070010000,202,330,13,1.0,912.0,44710.0,61800.0,-87.675999254422,41.5698580655184,825503.0,2429  SPRUCE RD,63,330
4576,28362070020000,202,330,13,1.0,952.0,28120.0,68560.0,-87.6760034557914,41.5696775759533,825503.0,17609  DUNDEE AVE,67,330
4577,28362070030000,203,330,13,1.0,1340.0,28120.0,79390.0,-87.6760016204693,41.5695438250231,825503.0,17613  DUNDEE AVE,67,330
4578,28362070040000,202,330,13,1.0,952.0,28120.0,63160.0,-87.676001973426,41.5694093732678,825503.0,17619  DUNDEE AVE,67,330
4579,28362070050000,202,330,13,1.0,952.0,27180.0,63980.0,-87.6759963510718,41.5692770378717,825503.0,17623  DUNDEE AVE,67,330
4580,28362070060000,202,330,13,1.0,949.0,31880.0,65700.0,-87.6754399970271,41.5699670433663,825503.0,17560  WESTERN AVE,67,330
4581,28362070070000,202,330,13,1.0,952.0,28120.0,68560.0,-87.6754654174885,41.5698173637491,825503.0,17602  WESTERN AVE,67,330
4582,28362070080000,202,330,13,1.0,977.0,28120.0,70920.0,-87.6754635807921,41.5696833404172,825503.0,17608  WESTERN AVE,67,330
4583,28362070090000,202,330,13,1.0,983.0,28120.0,64020.0,-87.675461991188,41.5695485475814,825503.0,17612  WESTERN AVE,67,330
4584,28362070100000,202,330,13,1.0,974.0,28120.0,60830.0,-87.6754621676479,41.5694144124792,825503.0,17618  WESTERN AVE,67,330
4585,28362070110000,203,330,13,1.0,1150.0,27180.0,76900.0,-87.6754623277747,41.5692821272266,825503.0,17624  WESTERN AVE,67,330
4586,28362080020000,202,330,13,1.0,949.0,27370.0,64250.0,-87.678153850906,41.568816508057,825503.0,17639  LINCOLN AVE,66,330
4587,28362080030000,202,330,13,1.0,949.0,27370.0,66090.0,-87.6781524702073,41.5686789392688,825503.0,17643  LINCOLN AVE,66,330
4588,28362080040000,202,330,13,1.0,949.0,27370.0,64250.0,-87.6781519757881,41.5685422522679,825503.0,17649  LINCOLN AVE,66,330
4589,28362080050000,205,330,13,2.0,1957.0,27370.0,113600.0,-87.6781511858498,41.5684038270903,825503.0,17653  LINCOLN AVE,66,330
4590,28362080060000,203,330,13,1.0,1309.0,26620.0,91770.0,-87.6781475783518,41.5682685935582,825503.0,17659  LINCOLN AVE,65,330
4591,28362080070000,203,330,13,1.0,1209.0,38110.0,72540.0,-87.6777689305444,41.5688219500096,825503.0,2501  HAWTHORNE RD,67,330
4592,28362080080000,202,330,13,1.0,949.0,28120.0,68720.0,-87.6775542525523,41.5688233123247,825503.0,2465  HAWTHORNE RD,67,330
4593,28362080090000,203,330,13,1.0,1248.0,28120.0,7830.0,-87.6773711681453,41.5688245252636,825503.0,2461  HAWTHORNE RD,67,330
4594,28362080100000,202,330,13,1.0,969.0,28120.0,69270.0,-87.6771858041701,41.5688257452783,825503.0,2457  HAWTHORNE RD,67,330
4595,28362080110000,204,330,13,5.0,1802.0,28120.0,121060.0,-87.6770018383263,41.5688270234117,825503.0,2451  HAWTHORNE RD,67,330
4596,28362080120000,202,330,13,1.0,974.0,28120.0,69410.0,-87.6768211986806,41.5688280780704,825503.0,2447  HAWTHORNE RD,67,330
4597,28362080130000,202,330,13,1.0,949.0,37390.0,62160.0,-87.6766120583349,41.5688280694211,825503.0,2441  HAWTHORNE RD,66,330
4598,28362080210000,202,330,13,1.0,949.0,23340.0,72150.0,-87.6781756278158,41.5689517924609,825503.0,17633  LINCOLN AVE,67,330
4599,28362080240000,203,330,13,1.0,1141.0,30370.0,73430.0,-87.676680631908,41.5685196861058,825503.0,17650  DUNDEE AVE,61,330
4600,28362080250000,203,330,13,1.0,1394.0,29250.0,100390.0,-87.6766817271716,41.5683175313523,825503.0,17654  DUNDEE AVE,55,330
4601,28362080330000,204,330,13,1.0,2280.0,85870.0,111800.0,-87.6776087009735,41.5684106327114,825503.0,2466  MAPLE RD,63,330
4602,28362080340000,203,330,13,1.0,1256.0,69190.0,58610.0,-87.6771003065668,41.5684151676739,825503.0,2452  MAPLE RD,65,330
4603,28362090010000,203,330,13,1.0,1285.0,27180.0,85960.0,-87.675994899671,41.5689725471428,825503.0,17633  DUNDEE AVE,67,330
4604,28362090020000,203,330,13,1.0,1572.0,28120.0,86470.0,-87.6759958910695,41.5688349078738,825503.0,17639  DUNDEE AVE,67,330
4605,28362090030000,203,330,13,1.0,1257.0,28120.0,74160.0,-87.6759948775651,41.5686952588824,825503.0,17643  DUNDEE AVE,67,330
4606,28362090040000,202,330,13,1.0,952.0,28120.0,60220.0,-87.6759922972908,41.5685581389541,825503.0,17649  DUNDEE AVE,67,330
4607,28362090050000,203,330,13,1.0,1342.0,28120.0,76310.0,-87.6759913819588,41.5684225103719,825503.0,17653  DUNDEE AVE,67,330
4608,28362090060000,203,330,13,1.0,1472.0,27180.0,95430.0,-87.6759864738787,41.5682869058298,825503.0,17659  DUNDEE AVE,67,330
4609,28362090070000,202,330,13,1.0,974.0,27180.0,69860.0,-87.6754609074738,41.5689769672472,825503.0,17634  WESTERN AVE,67,330
4610,28362090080000,202,330,13,1.0,977.0,28120.0,69250.0,-87.6754566285015,41.5688389718346,825503.0,17638  WESTERN AVE,67,330
4611,28362090090000,203,330,13,1.0,1587.0,28120.0,92190.0,-87.6754559032708,41.5686997299984,825503.0,17642  WESTERN AVE,67,330
4612,28362090100000,203,330,13,1.0,1096.0,28120.0,74150.0,-87.6754536199133,41.5685625889402,825503.0,17648  WESTERN AVE,67,330
4613,28362090110000,202,330,13,1.0,952.0,28120.0,64730.0,-87.6754529666294,41.5684265553217,825503.0,17652  WESTERN AVE,63,330
4614,28362090120000,203,330,13,1.0,1752.0,27180.0,101170.0,-87.6754550177712,41.5682916061529,825503.0,17658  WESTERN AVE,67,330
4615,28362210030000,203,270,13,1.0,1430.0,33860.0,87560.0,-87.6843674503942,41.5715250345182,825503.0,17501  OAKWOOD DR,56,270
4616,28362210040000,278,270,13,2.0,2103.0,30680.0,112230.0,-87.6843956015408,41.5713339036623,825503.0,17503  OAKWOOD DR,56,270
4617,28362210050000,203,270,13,1.0,1479.0,31370.0,80040.0,-87.6844866601961,41.5711326519901,825503.0,17505  OAKWOOD DR,47,270
4618,28362210060000,203,270,13,1.0,1378.0,29980.0,56220.0,-87.684188902521,41.5710904794612,825503.0,2720  TURTLE CREEK DR,57,270
4619,28362210070000,234,270,13,4.0,1495.0,30710.0,84020.0,-87.683972133838,41.5710172989033,825503.0,2718  TURTLE CREEK DR,57,270
4620,28362210080000,278,270,13,2.0,2127.0,30710.0,107170.0,-87.6837561480271,41.5709388568006,825503.0,2716  TURTLECREEK DR,57,270
4621,28362210090000,203,270,13,1.0,1237.0,30710.0,59310.0,-87.6835411538162,41.5708613969077,825503.0,2714  TURTLECREEK DR,57,270
4622,28362210100000,203,270,13,1.0,1378.0,30710.0,64350.0,-87.6833269191401,41.5707842586098,825503.0,2712  TURTLE CREEK DR,57,270
4623,28362210110000,278,270,13,2.0,2127.0,30440.0,112320.0,-87.6831086886346,41.5707103893168,825503.0,2710  TURTLE CREEK DR,57,270
4624,28362210120000,234,270,13,4.0,1495.0,30450.0,93760.0,-87.6828902452458,41.570618616778,825503.0,2708  TURTLECREEK DR,57,270
4625,28362210130000,234,270,13,4.0,1258.0,30710.0,78690.0,-87.6826818406691,41.5705021365336,825503.0,2706  TURTLECREEK DR,57,270
4626,28362210140000,278,270,13,2.0,2127.0,29290.0,113090.0,-87.6825055918442,41.5703620463501,825503.0,2704  TURTLECREEK DR,57,270
4627,28362210150000,203,270,13,1.0,1378.0,26040.0,72260.0,-87.6823619487825,41.570205814514,825503.0,2702  TURTLECREEK DR,57,270
4628,28362210160000,203,270,13,1.0,1415.0,25480.0,78930.0,-87.6822218380774,41.5700658730316,825503.0,2700  TURTLE CREEK DR,57,270
4629,28362210170000,234,270,13,4.0,1258.0,24790.0,73990.0,-87.682076014131,41.5699221793882,825503.0,2624  TURTLE CREEK DR,57,270
4630,28362210180000,203,270,13,1.0,1467.0,25970.0,75540.0,-87.6819192120434,41.5697721807032,825503.0,2622  TURTLE CREEK DR,56,270
4631,28362210190000,234,270,13,4.0,1495.0,25940.0,80130.0,-87.6817461517348,41.5696132487521,825503.0,2620  TURTLECREEK DR,57,270
4632,28362210200000,278,270,13,2.0,2014.0,26980.0,107850.0,-87.6816043902247,41.5694335087858,825503.0,2620  TURTLECREEK DR,57,270
4633,28362210210000,234,270,13,4.0,1870.0,29620.0,103680.0,-87.6814955554388,41.569244768261,825503.0,2618  TURTLE CREEK DR,57,270
4634,28362210220000,203,270,13,1.0,1441.0,29440.0,72160.0,-87.6814896457497,41.5690629907487,825503.0,2616  TURTLECREEK DR,57,270
4635,28362210230000,234,270,13,4.0,1258.0,27520.0,80930.0,-87.6814937989376,41.5688857439762,825503.0,2614  TURTLECREEK DR,57,270
4636,28362210250000,203,270,13,1.0,1474.0,28080.0,63180.0,-87.6804286139306,41.5715238111992,825503.0,17501  BUTTERNUT RD,55,270
4637,28362210260000,234,270,13,4.0,1258.0,26840.0,82780.0,-87.6804272704916,41.5713428982657,825503.0,17503  BUTTERNUT RD,54,270
4638,28362210270000,203,270,13,1.0,1237.0,26840.0,65400.0,-87.6804259174828,41.5711618508932,825503.0,17505  BUTTERNUT RD,55,270
4639,28362210280000,203,270,13,1.0,1077.0,45900.0,30160.0,-87.6804472091995,41.5709093105373,825503.0,17507  BUTTERNUT RD,55,270
4640,28362210290000,278,270,13,2.0,2432.0,28870.0,112260.0,-87.6810240876602,41.5715347971295,825503.0,17500  BUTTERNUT RD,56,270
4641,28362210300000,203,270,13,1.0,1640.0,25020.0,79790.0,-87.68102254246,41.5713418533802,825503.0,17502  BUTTERNUT RD,55,270
4642,28362210310000,234,270,13,4.0,1720.0,25020.0,93610.0,-87.681021524959,41.5711604242408,825503.0,17504  BUTTERNUT RD,55,270
4643,28362210320000,203,270,13,1.0,1378.0,25020.0,66420.0,-87.6810199643906,41.5709783989617,825503.0,17506  BUTTERNUT RD,55,270
4644,28362210330000,278,270,13,2.0,2127.0,25020.0,116910.0,-87.6810190168401,41.5707989658551,825503.0,17508  BUTTERNUT RD,55,270
4645,28362210340000,203,270,13,1.0,1441.0,32530.0,70780.0,-87.6810199880662,41.5705926989987,825503.0,17510  BUTTERNUT RD,55,270
4646,28362210350000,207,270,13,2.0,1800.0,37520.0,88850.0,-87.681291939422,41.5704228705537,825503.0,17512  BUTTERNUT RD,55,270
4647,28362210360000,203,270,13,1.0,1178.0,53280.0,38500.0,-87.6817159267601,41.5703471462171,825503.0,17514  BUTTERNUT RD,55,270
4648,28362210370000,203,270,13,1.0,1050.0,40540.0,58890.0,-87.6815648166562,41.5700684008214,825503.0,17516  BUTTERNUT RD,55,270
4649,28362210380000,203,270,13,1.0,1260.0,52680.0,62520.0,-87.6812332560547,41.5698190269231,825503.0,17518  BUTTERNUT RD,55,270
4650,28362210420000,203,270,13,1.0,1541.0,42890.0,45000.0,-87.6814818402391,41.5710793423841,825503.0,2637 W 175TH ST,56,270
4651,28362210430000,207,270,13,2.0,1949.0,33290.0,107310.0,-87.6826667077019,41.5715425665387,825503.0,17502  DANIELLE CT,10,270
4652,28362210440000,278,270,13,2.0,2545.0,30670.0,156690.0,-87.6825949294556,41.5713336349848,825503.0,17504  DANIELLE CT,13,270
4653,28362210450000,278,270,13,2.0,2077.0,30380.0,117140.0,-87.6824444781049,41.5711273835931,825503.0,17506  DANIELLE CT,13,270
4654,28362210460000,278,270,13,2.0,2234.0,31390.0,128230.0,-87.6823353746305,41.5709061056383,825503.0,17508  DANIELLE CT,13,270
4655,28362210470000,278,270,13,2.0,2690.0,43830.0,135040.0,-87.6821360635226,41.5706955482772,825503.0,17510  DANIELLE CT,10,270
4656,28362210480000,278,270,13,2.0,2669.0,31990.0,152780.0,-87.6818464457478,41.570724505962,825503.0,17509  DANIELLE CT,13,270
4657,28362210490000,278,270,13,2.0,2172.0,31910.0,109470.0,-87.6819224590804,41.5713282846636,825503.0,17503  DANIELLE CT,10,270
4658,28362210500000,205,270,13,2.0,1983.0,31110.0,83860.0,-87.6819712713226,41.5715398591901,825503.0,2641 W 175TH ST,130,270
4659,28362220030000,203,270,13,1.0,1495.0,24570.0,67130.0,-87.6843463444696,41.5706276940963,825503.0,2717  TURTLE CREEK DR,57,270
4660,28362220040000,278,270,13,2.0,2127.0,24570.0,98180.0,-87.6841295957512,41.5705493253475,825503.0,2715  TURTLE CREEK DR,57,270
4661,28362220050000,203,270,13,1.0,1378.0,24570.0,79350.0,-87.6839140572681,41.5704715830493,825503.0,2713  TURTLE CREEK DR,57,270
4662,28362220060000,234,270,13,4.0,1258.0,24570.0,80130.0,-87.683700605576,41.5703945432602,825503.0,2711  TURTLE CREEK DR,57,270
4663,28362220070000,234,270,13,4.0,1495.0,24570.0,113540.0,-87.6834857266856,41.5703180979461,825503.0,2709  TURTLE CREEK DR,57,270
4664,28362220080000,278,270,13,2.0,2127.0,26060.0,97840.0,-87.6832684307555,41.5702327723725,825503.0,2707  TURTLE CREEK DR,57,270
4665,28362220090000,203,270,13,1.0,1378.0,26550.0,81250.0,-87.6830723235213,41.570121816093,825503.0,2705  TURTLE CREEK DR,57,270
4666,28362220100000,234,270,13,4.0,1258.0,25630.0,82060.0,-87.6828950449676,41.5699971831541,825503.0,2703  TURTLE CREEK DR,57,270
4667,28362220110000,234,270,13,4.0,1495.0,24570.0,97480.0,-87.6827421997816,41.569853677353,825503.0,2701  TURTLECREEK DR,57,270
4668,28362220120000,204,270,13,1.0,1944.0,24570.0,95300.0,-87.6825908077133,41.5697127631515,825503.0,2625  TURTLE CREEK DR,57,270
4669,28362220130000,203,270,13,1.0,1378.0,24570.0,84250.0,-87.6824412280389,41.5695719893743,825503.0,2623  TURTLE CREEK DR,57,270
4670,28362220140000,234,270,13,4.0,1495.0,25080.0,90460.0,-87.6822803351119,41.5694255068875,825503.0,2621  TURTLE CREEK DR,57,270
4671,28362220150000,203,270,13,1.0,1237.0,26910.0,64320.0,-87.682157583665,41.5692595624558,825503.0,2619  TURTLE CREEK DR,57,270
4672,28362220160000,234,270,13,4.0,1212.0,26230.0,79380.0,-87.6820962624998,41.5690814565771,825503.0,2617  TURTLE CREEK DR,57,270
4673,28362220170000,203,270,13,1.0,1378.0,25020.0,81210.0,-87.6820965664486,41.5688952542068,825503.0,2615  TURTLE CREEK DR,57,270
4674,28362220180000,234,270,13,4.0,1258.0,28000.0,77780.0,-87.6820930082915,41.5686969715248,825503.0,2613  TURTLE CREEK DR,57,270
4675,28362220190000,203,270,13,1.0,1378.0,27960.0,83420.0,-87.6850451206281,41.5705444847659,825503.0,2802  LARKSPUR LN,56,270
4676,28362220220000,234,270,13,4.0,1495.0,24570.0,93940.0,-87.6843848931888,41.5703109288734,825503.0,2724  LARKSPUR LN,57,270
4677,28362220230000,203,270,13,1.0,1441.0,24570.0,75440.0,-87.6841697051829,41.5702329683315,825503.0,2722  LARKSPUR LN,57,270
4678,28362220240000,203,270,13,1.0,1238.0,24570.0,65980.0,-87.6839538990596,41.5701549457025,825503.0,2720  LARKSPUR LN,57,270
4679,28362220250000,234,270,13,4.0,1495.0,24450.0,90890.0,-87.68373717455,41.5700783471493,825503.0,2718  LARKSPUR LN,57,270
4680,28362220260000,234,270,13,4.0,1258.0,22710.0,84020.0,-87.6835259201364,41.5699954196475,825503.0,2716  LARKSPUR LN,57,270
4681,28362220270000,203,270,13,1.0,1378.0,23360.0,77450.0,-87.683330944935,41.5698819967951,825503.0,2714  LARKSPUR LN,57,270
4682,28362220280000,234,270,13,4.0,1495.0,22470.0,88950.0,-87.6831475879207,41.5697567190692,825503.0,2712  LARKSPUR LN,57,270
4683,28362220290000,234,270,13,4.0,1258.0,24570.0,80130.0,-87.6829978063272,41.5696149075106,825503.0,2710  LARKSPUR LN,57,270
4684,28362220300000,234,270,13,4.0,1495.0,24570.0,88950.0,-87.6828483356798,41.5694767712336,825503.0,2708  LARKSPUR LN,57,270
4685,28362220330000,203,270,13,1.0,1378.0,25370.0,80970.0,-87.6824985747623,41.568954726761,825503.0,2702  LARKSPUR LN,57,270
4686,28362220340000,234,270,13,4.0,1495.0,27480.0,88820.0,-87.6824950835987,41.5687454316956,825503.0,2702  KNOLLWOOD PL,57,270
4687,28362220350000,278,270,13,2.0,2127.0,25830.0,115190.0,-87.6826749493835,41.5693243909032,825503.0,2706  LARKSPUR LN,57,270
4688,28362220360000,203,270,13,1.0,1206.0,25420.0,64740.0,-87.6825637132862,41.5691452973655,825503.0,2704  LARKSPUR LN,57,270
4689,28362220370000,203,270,13,1.0,1441.0,16880.0,55990.0,-87.6845731620182,41.5704009671498,825503.0,2726  LARKSPUR LN,57,270
4690,28362220380000,203,270,13,1.0,1441.0,4280.0,13990.0,-87.6847116334302,41.5703396450557,825503.0,2726  LARKSPUR LN,57,270
4691,28362220390000,203,270,13,1.0,1438.0,24570.0,74580.0,-87.684817166179,41.5707775534095,825503.0,2801  TURTLECREEK DR,53,270
4692,28362220400000,241,270,13,,,3150.0,0.0,-87.6846461013543,41.5708373795802,825503.0,2801  TURTLECREEK DR,10,270
4693,28362220410000,241,270,13,,,1770.0,0.0,-87.6847008050725,41.5706393714783,825503.0,2719  TURTLECREEK DR,10,270
4694,28362220420000,203,270,13,1.0,1725.0,23030.0,86740.0,-87.6845484192291,41.5707104838074,825503.0,2719  TURTLECREEK DR,57,270
4695,28362220430000,234,270,13,4.0,1563.0,23030.0,96640.0,-87.684819109042,41.5704635694785,825503.0,2800  LARKSPUR LN,54,270
4696,28362220440000,241,270,13,,,1020.0,0.0,-87.6846573768956,41.5705418170683,825503.0,2800  LARKSPUR LN,10,270
4697,28362230010000,234,270,13,4.0,1412.0,28810.0,83880.0,-87.6853289355236,41.570160775437,825503.0,2805  LARKSPUR LN,56,270
4698,28362230020000,234,270,13,4.0,1495.0,24570.0,82910.0,-87.6850979869299,41.5700787686244,825503.0,2803  LARKSPUR LN,57,270
4699,28362230030000,234,270,13,4.0,1258.0,24570.0,78950.0,-87.6848827009761,41.5700009496463,825503.0,2801  LARKSPUR LN,57,270
4700,28362230050000,203,270,13,1.0,1378.0,24570.0,77590.0,-87.6844666774791,41.5698543484748,825503.0,2719  LARKSPUR LN,57,270
4701,28362230060000,234,270,13,4.0,1495.0,24570.0,93940.0,-87.6842498259041,41.5697772265908,825503.0,2717  LARKSPUR LN,57,270
4702,28362230070000,278,270,13,2.0,2127.0,24810.0,115840.0,-87.6840283222224,41.5697001369106,825503.0,2715  LARKSPUR LN,57,270
4703,28362230080000,203,270,13,1.0,1378.0,25040.0,76300.0,-87.6838104692214,41.5696131797527,825503.0,2713  LARKSPUR LN,57,270
4704,28362230090000,203,270,13,1.0,1441.0,25040.0,64270.0,-87.6836207553516,41.5694991805617,825503.0,2711  LARKSPUR LN,57,270
4705,28362230100000,234,270,13,4.0,1495.0,24590.0,93930.0,-87.6834642888482,41.5693629921666,825503.0,2709  LARKSPUR LN,57,270
4706,28362230110000,203,270,13,1.0,1378.0,24570.0,58700.0,-87.6833163438097,41.5692214212064,825503.0,2707  LARKSPUR LN,57,270
4707,28362230120000,204,270,13,1.0,2103.0,26760.0,112060.0,-87.683163684494,41.5690703379813,825503.0,2705  LARKSPUR LN,57,270
4708,28362230130000,203,270,13,1.0,1441.0,26450.0,74130.0,-87.6831036124881,41.5688887995669,825503.0,2703  LARKSPUR LN,57,270
4709,28362230140000,234,270,13,4.0,1258.0,28160.0,77670.0,-87.6830995708201,41.5686889429235,825503.0,2701  LARKSPUR LN,57,270
4710,28362230150000,203,270,13,1.0,1378.0,28070.0,87120.0,-87.6854808483786,41.5698928490948,825503.0,2808  CHERRYWOOD LN,55,270
4711,28362230160000,234,270,13,4.0,1831.0,24570.0,91210.0,-87.6852490644535,41.569806415781,825503.0,2806  CHERRYWOOD LN,57,270
4712,28362230170000,234,270,13,4.0,1258.0,24570.0,80590.0,-87.6850326468233,41.5697281551357,825503.0,2804  CHERRYWOOD LN,56,270
4713,28362230180000,278,270,13,2.0,2127.0,24570.0,115990.0,-87.6848238419139,41.5696505493107,825503.0,2802  CHERRYWOOD LN,57,270
4714,28362230200000,234,270,13,4.0,1258.0,24570.0,82770.0,-87.6843986590934,41.5695005553352,825503.0,2722  CHERRYWOOD LN,57,270
4715,28362230210000,202,270,13,1.0,890.0,23740.0,57300.0,-87.6841724576428,41.5694230171123,825503.0,2720  CHERRYWOOD LN,57,270
4716,28362230220000,203,270,13,1.0,1441.0,23580.0,76130.0,-87.6839674673691,41.5693141296164,825503.0,2718  CHERRYWOOD LN,57,270
4717,28362230230000,234,270,13,4.0,1779.0,23630.0,100490.0,-87.683783265911,41.5691884953565,825503.0,2716  CHERRYWOOD LN,57,270
4718,28362230240000,234,270,13,4.0,1258.0,24460.0,69820.0,-87.6836206838247,41.5690382944231,825503.0,2714  CHERRYWOOD LN,57,270
4719,28362230250000,203,270,13,1.0,1378.0,24740.0,79240.0,-87.68352005802,41.5688540245775,825503.0,2712  CHERRYWOOD LN,57,270
4720,28362230260000,203,270,13,1.0,1378.0,29440.0,73180.0,-87.6834908078692,41.5686481174159,825503.0,2710  CHERRYWOOD LN,57,270
4721,28362230270000,234,270,13,4.0,1495.0,11340.0,47920.0,-87.6846098014682,41.5699526466843,825503.0,2721  LARKSPUR LN,57,270
4722,28362230280000,234,270,13,4.0,1495.0,11980.0,34700.0,-87.6847346957478,41.5699044655041,825503.0,2721  LARKSPUR LN,57,270
4723,28362230290000,203,270,13,1.0,1441.0,18200.0,62370.0,-87.6845787008041,41.5695946387019,825503.0,2800  CHERRYWOOD LN,57,270
4724,28362230300000,203,270,13,1.0,1441.0,6460.0,10150.0,-87.6847107430241,41.5695399110981,825503.0,2800  CHERRYWOOD LN,57,270
4725,28362240010000,278,280,13,2.0,2208.0,32500.0,156770.0,-87.6843967380834,41.5645596845608,825503.0,17854  CHERRYWOOD LN,55,280
4726,28362240020000,278,280,13,2.0,2414.0,32500.0,185390.0,-87.6843981050772,41.564738703381,825503.0,17848  CHERRYWOOD LN,55,280
4727,28362240030000,207,280,13,2.0,1898.0,32500.0,144510.0,-87.6843995373866,41.5649156850815,825503.0,17842  CHERRYWOOD LN,52,280
4728,28362240040000,234,280,13,4.0,1580.0,32500.0,151680.0,-87.684400634487,41.5650930622338,825503.0,17836  CHERRYWOOD LN,53,280
4729,28362240050000,203,280,13,1.0,1404.0,32500.0,135170.0,-87.6844026702148,41.5652720932568,825503.0,17830  CHERRYWOOD LN,51,280
4730,28362240060000,203,280,13,1.0,1184.0,32500.0,114370.0,-87.6844043474235,41.5654473346222,825503.0,17824  CHERRYWOOD LN,52,280
4731,28362240070000,234,280,13,4.0,1615.0,32500.0,142120.0,-87.6844054574628,41.5656234282673,825503.0,17818  CHERRYWOOD LN,55,280
4732,28362240080000,207,280,13,2.0,1898.0,32500.0,145250.0,-87.6844073617343,41.5658058525235,825503.0,17812  CHERRYWOOD LN,51,280
4733,28362240090000,234,280,13,4.0,1467.0,32500.0,139230.0,-87.6844090413933,41.5659840785609,825503.0,17806  CHERRYWOOD LN,50,280
4734,28362240100000,203,280,13,1.0,1285.0,32500.0,114810.0,-87.6844100836294,41.566161174519,825503.0,17800  CHERRYWOOD LN,47,280
4735,28362240110000,207,280,13,2.0,1898.0,32500.0,151860.0,-87.6844120281981,41.5663393951683,825503.0,17754  CHERRYWOOD LN,51,280
4736,28362240120000,234,280,13,4.0,1506.0,32500.0,147700.0,-87.6844133079544,41.566515561516,825503.0,17748  CHERRYWOOD LN,50,280
4737,28362240130000,207,280,13,2.0,1898.0,32500.0,149800.0,-87.6844149508578,41.5666937679286,825503.0,17742  CHERRYWOOD LN,51,280
4738,28362240140000,203,280,13,1.0,1404.0,32500.0,124400.0,-87.6844165484432,41.56686963633,825503.0,17736  CHERRYWOOD LN,51,280
4739,28362240150000,203,280,13,1.0,1152.0,32500.0,120190.0,-87.6844181524502,41.5670465940961,825503.0,17730  CHERRYWOOD LN,51,280
4740,28362240160000,207,280,13,2.0,2000.0,32500.0,134000.0,-87.6844201155697,41.5672255716471,825503.0,17724  CHERRYWOOD LN,52,280
4741,28362240170000,207,280,13,2.0,1898.0,33800.0,144470.0,-87.6844156446296,41.5674055599857,825503.0,17720  CHERRYWOOD LN,51,280
4742,28362240180000,203,280,13,1.0,1080.0,33880.0,114340.0,-87.68442465191,41.567586834427,825503.0,17716  CHERRYWOOD LN,52,280
4743,28362240190000,207,280,13,2.0,1892.0,44390.0,127230.0,-87.6844824337757,41.5678392929623,825503.0,17712  CHERRYWOOD LN,55,280
4744,28362240200000,278,280,13,2.0,2758.0,42510.0,183550.0,-87.6842722504596,41.5679862895477,825503.0,17708  CHERRYWOOD LN,50,280
4745,28362240210000,207,280,13,2.0,1898.0,34680.0,149250.0,-87.6839052259626,41.5679493739872,825503.0,2742  VIRGINIA PL,50,280
4746,28362240220000,278,280,13,2.0,2525.0,34840.0,192400.0,-87.6836451901897,41.5679412400555,825503.0,2738  VIRGINIA PL,50,280
4747,28362240230000,278,280,13,2.0,2296.0,33690.0,178570.0,-87.6833867932872,41.5679397320931,825503.0,2734  VIRGINIA PL,50,280
4748,28362240240000,207,280,13,2.0,2000.0,33440.0,154260.0,-87.6831266385338,41.5679462071092,825503.0,2730  VIRGINIA PL,51,280
4749,28362240250000,278,280,13,2.0,2770.0,43540.0,173940.0,-87.6827753120885,41.5679819764569,825503.0,17709  LARKSPUR LN,50,280
4750,28362240260000,207,280,13,2.0,1898.0,50220.0,133990.0,-87.6825484964056,41.5678373986613,825503.0,17713  LARKSPUR LN,51,280
4751,28362240270000,203,280,13,1.0,1424.0,32500.0,120020.0,-87.6826022667995,41.5675844122311,825503.0,17717  LARKSPUR LN,53,280
4752,28362240280000,203,280,13,1.0,1424.0,35880.0,112170.0,-87.6826116510395,41.5674119472916,825503.0,17721  LARKSPUR LN,53,280
4753,28362240290000,234,280,13,4.0,767.0,33540.0,109800.0,-87.682608431215,41.5672341962826,825503.0,17725  LARKSPUR LN,43,280
4754,28362240300000,234,280,13,4.0,1373.0,32500.0,137210.0,-87.6826104694662,41.5669742114417,825503.0,17731  LARKSPUR LN,43,280
4755,28362240310000,203,280,13,1.0,1350.0,32500.0,116840.0,-87.6826094977926,41.5667953331034,825503.0,17737  LARKSPUR LN,43,280
4756,28362240320000,234,280,13,4.0,1337.0,32500.0,139750.0,-87.6826096912128,41.5666213433358,825503.0,17743  LARKSPUR LN,43,280
4757,28362240330000,207,280,13,2.0,1273.0,32500.0,119260.0,-87.6826080196469,41.566447944268,825503.0,17749  LARKSPUR LN,43,280
4758,28362240340000,234,280,13,4.0,1520.0,33450.0,130720.0,-87.6826114720836,41.5662689538309,825503.0,17755  LARKSPUR LN,43,280
4759,28362240350000,207,280,13,2.0,1898.0,33320.0,151380.0,-87.6826148814807,41.5660802404791,825503.0,17801  LARKSPUR LN,51,280
4760,28362240360000,278,280,13,2.0,2296.0,33320.0,175820.0,-87.6826138882435,41.5658881230179,825503.0,17807  LARKSPUR LN,52,280
4761,28362240370000,203,280,13,1.0,1424.0,33320.0,115610.0,-87.6826124236121,41.5656977409539,825503.0,17813  LARKSPUR LN,53,280
4762,28362240380000,234,280,13,4.0,1580.0,33320.0,139920.0,-87.6826111021236,41.5655086602326,825503.0,17819  LARKSPUR LN,53,280
